key,star,fork,hasdownload,hasissue,haswiki,haspage,openissue,size,testfile,docfile,srcfile,loc,comment,filedepth,filect,dirbranching,dirct
chrisallenlane--cheat,2712,348,1,1,1,0,25,796,0,0,11,293,69,17,181,188,7
chriskiehl--Gooey,4313,226,1,1,1,1,22,1936,0,0,62,3038,162,33,79,89,10
chrissimpkins--codeface,3586,274,1,1,0,0,20,733304,0,0,40,1601,361,362,988,1108,120
chrissimpkins--Hack,8516,271,1,1,0,1,64,70780,0,0,28,1773,213,210,6559,6610,51
circus-tent--circus,1056,220,1,1,1,0,104,3336,0,0,209,17861,2511,301,327,383,56
CiscoCloud--mantl,2684,415,1,1,1,0,199,6684,0,0,236,9118,812,952,507,767,260
ckan--ckan,1338,750,1,1,1,0,252,33732,0,153,1091,241128,27300,2200,1628,2075,447
ckreibich--scholar.py,799,392,1,1,1,0,62,60,0,0,2,780,386,0,2,2,0
clips--pattern,4884,896,1,1,1,0,81,78976,44,0,248,82281,21311,233,449,509,60
cloudera--hue,1991,854,1,1,1,1,33,263496,0,0,9588,1867132,453401,44078,18086,23124,5038
cloudera--ibis,759,100,1,1,1,0,224,2048,0,0,132,27553,8726,142,186,228,42
cloudtools--troposphere,1524,454,1,1,1,0,56,1264,0,0,136,12619,623,22,201,210,9
ClusterHQ--flocker,2571,205,1,1,1,0,67,18048,0,0,442,78388,33715,447,742,862,120
cmusatyalab--openface,5417,953,1,1,1,1,36,21344,0,0,151,29400,3611,132,230,273,43
coala--coala,764,290,1,1,1,0,263,2568,0,0,234,15584,5452,260,322,390,68
cobbler--cobbler,1220,370,1,1,1,0,181,3852,0,0,137,20025,7586,172,347,401,54
cobrateam--splinter,1234,288,1,1,1,0,185,2176,0,0,79,4759,1170,45,151,167,16
codelucas--newspaper,3662,536,1,1,1,0,60,15560,0,0,188,160453,12115,61,392,410,18
coleifer--huey,1040,111,1,1,1,0,3,704,0,0,39,3156,425,60,74,91,17
coleifer--peewee,3265,612,1,1,1,0,13,2672,0,0,117,28771,2201,84,156,179,23
commaai--research,1934,466,1,1,1,1,10,60864,0,0,21,2390,275,15,45,52,7
commixproject--commix,843,192,1,1,1,1,3,1396,0,0,70,16674,3948,136,102,131,29
commonsense--conceptnet5,721,128,1,1,1,0,8,23652,0,0,94,11975,2075,246,265,331,66
conda--conda,930,317,1,1,1,0,1113,2960,0,0,234,49750,8382,159,268,313,45
CoreSecurity--impacket,781,237,0,1,0,0,28,6268,0,0,195,95623,12110,59,210,226,16
cosven--FeelUOwn,907,229,1,1,1,1,25,2864,0,0,45,53281,295,26,59,67,8
CouchPotato--CouchPotatoServer,2729,1175,1,1,1,0,1258,12816,0,0,886,146069,37595,768,996,1163,167
CouchPotato--CouchPotatoV1,952,182,1,0,0,0,5,9220,0,0,539,119287,30360,385,601,698,97
cozy--cozy-setup,868,71,1,0,1,1,4,80,3,0,6,537,558,4,8,10,2
cpfair--tapiriik,911,179,1,1,1,0,145,2292,0,0,163,13879,1024,190,238,283,45
crossbario--autobahn-python,1276,402,1,1,1,0,92,4436,0,0,394,26800,13805,637,461,586,125
crossbario--crossbar,1059,142,1,1,1,0,152,3636,0,0,322,34621,10759,448,371,462,91
crsmithdev--arrow,3387,290,1,1,1,1,107,400,0,0,23,5489,277,18,37,43,6
cs109--content,853,993,1,1,1,0,2,26232,0,0,15,566,306,68,166,184,18
ctfs--write-ups-2014,1199,409,1,1,0,0,15,905120,0,0,1131,42074,1622,3208,1870,2846,976
cuckoosandbox--cuckoo,2125,792,1,1,1,0,213,12900,0,0,407,31032,6297,524,591,722,131
cuemacro--finmarketpy,1392,179,1,1,1,0,6,1732,0,0,21,1828,660,18,34,40,6
Cue--scales,885,66,1,1,1,0,11,192,0,0,23,1876,608,9,30,33,3
cyrus-and--gdb-dashboard,2941,194,1,1,0,0,7,24,0,0,,,,0,1,1,0
cython--cython,1885,454,1,1,1,0,299,12756,0,0,1399,115809,48824,225,1773,1841,68
dabeaz--curio,1242,66,1,1,1,0,29,868,0,0,83,7818,1014,19,101,109,8
dae--anki,1799,389,1,0,0,0,8,3136,0,0,135,25369,3739,22,296,305,9
dagwieers--unoconv,821,232,1,1,0,0,124,308,0,9,7,1334,183,11,22,27,5
dahlia--awesome-sqlalchemy,1219,81,1,1,0,0,3,24,0,0,,,,0,2,2,0
DamnWidget--anaconda,1237,134,1,1,1,1,70,2824,11,0,246,27176,9694,107,385,416,31
DanMcInerney--LANs.py,1599,257,1,1,1,0,6,112,0,0,2,1165,61,0,4,4,0
DanMcInerney--wifijammer,1788,294,1,1,1,0,11,28,0,0,2,425,31,0,2,2,0
darknessomi--musicbox,2466,636,1,1,1,0,36,204,0,0,18,3302,212,2,20,21,1
dask--dask,1062,192,1,1,1,0,121,4944,0,0,156,30485,9512,92,282,308,26
DataBrewery--cubes,870,191,1,1,1,1,83,5532,0,139,158,16120,3678,155,289,337,48
datamade--dedupe,1017,157,1,1,1,0,8,672,0,0,54,4373,592,14,76,82,6
daviddrysdale--python-phonenumbers,1335,174,1,1,1,0,2,4,0,0,,,,0,0,0,0
david-gpu--srez,3705,258,1,1,1,0,1,248,0,0,7,577,102,0,9,9,0
davidhalter--jedi,2278,197,1,1,0,0,71,2008,225,0,215,16197,7090,306,276,342,66
dbader--schedule,2527,253,1,1,1,0,41,128,0,0,7,790,427,10,18,22,4
dbcli--mycli,3099,162,1,1,1,0,43,700,0,0,51,4938,1077,15,72,78,6
dbcli--pgcli,4905,205,1,1,1,0,71,960,0,0,56,6529,1407,31,82,92,10
dcos--dcos,1040,175,1,0,0,0,43,3076,0,0,311,24309,3494,802,427,618,191
dcramer--django-devserver,1161,150,1,1,1,0,58,144,0,0,20,947,134,15,28,33,5
DEAP--deap,766,207,1,1,1,0,38,2976,0,123,145,19391,5036,121,211,246,35
debops--debops-tools,935,112,1,1,1,0,30,332,0,0,19,1204,702,39,47,61,14
defaultnamehere--zzzzz,1131,114,1,1,1,0,20,620,0,0,12,485,57,10,15,19,4
defunkt--pystache,940,212,0,1,0,1,43,764,0,0,80,3412,2163,31,94,104,10
deis--deis,5861,882,1,1,0,0,52,14724,0,0,1262,186088,21180,2352,1654,2046,392
dellis23--ispy,1016,36,1,1,1,0,2,2932,0,0,5,223,12,9,11,15,4
dennybritz--cnn-text-classification-tf,791,410,1,1,1,0,9,1260,0,0,5,338,80,5,8,10,2
derv82--wifite,1381,367,1,1,1,0,71,168,0,0,2,2608,516,0,2,2,0
desaster--kippo,734,153,1,1,1,0,90,3128,0,11,42,3743,274,54,80,100,20
detailyang--awesome-cheatsheet,3180,324,1,1,1,0,0,52,0,0,5,279,5,2,8,9,1
devsnd--cherrymusic,814,157,1,1,1,0,86,3732,0,7,197,41034,7610,224,246,304,58
devstructure--blueprint,1967,108,1,1,1,1,34,836,0,0,76,5951,1456,44,134,150,16
devttys0--binwalk,1980,323,1,1,1,0,17,980,0,0,50,6005,794,34,81,91,10
dfm--osrc,1052,141,1,1,1,0,84,776,0,0,42,2581,363,13,50,55,5
diafygi--acme-tiny,2838,259,1,1,1,0,40,60,0,0,7,572,44,2,9,10,1
diafygi--letsencrypt-nosudo,979,96,1,1,1,0,21,92,0,0,3,755,109,0,4,4,0
Diaoul--subliminal,1088,211,1,1,0,0,62,8452,0,0,198,100843,1383,75,224,246,22
digitalocean--netbox,1740,225,1,1,1,0,94,6416,0,0,394,64902,5713,286,460,533,73
disqus--gargoyle,754,99,1,1,1,0,36,488,0,0,40,3102,612,60,66,85,19
divio--django-cms,4495,1701,1,1,0,0,186,4,0,0,,,,0,0,0,0
divmain--GitSavvy,1413,91,1,1,1,0,66,1076,0,0,107,8071,1773,44,166,183,17
djacobs--PyAPNs,996,320,1,1,1,0,36,64,0,0,4,666,106,0,7,7,0
djaiss--mapsicon,1744,125,1,0,0,0,17,39312,0,0,11,8508,0,1826,6988,7583,595
django--channels,1560,177,1,1,1,0,31,864,0,0,69,4485,1273,59,110,129,19
django-compressor--django-compressor,1761,491,1,1,0,0,93,1064,0,0,128,4643,883,260,165,223,58
django-crispy-forms--django-crispy-forms,2554,453,1,1,0,0,133,1168,0,0,133,5526,874,80,206,227,21
django--django,21923,8774,1,0,0,0,90,56440,0,0,2185,242872,54098,16551,5599,8436,2837
django-extensions--django-extensions,2891,671,1,1,1,0,70,1512,0,0,120,10193,2131,371,229,317,88
django-guardian--django-guardian,1256,331,1,1,0,0,36,1284,0,0,109,6567,1344,197,179,230,51
django-haystack--django-haystack,2065,936,1,1,0,0,449,2008,0,0,127,14991,3273,186,203,253,50
django-mptt--django-mptt,1343,281,1,1,1,1,45,1136,0,0,36,4670,1940,150,102,139,37
django-nose--django-nose,723,215,1,1,1,0,79,304,0,0,33,1561,642,27,50,60,10
django-oscar--django-oscar,2207,892,1,1,1,1,275,48640,0,0,971,82135,9038,1848,1413,1754,341
django-silk--silk,793,71,1,1,1,1,31,6804,0,0,125,9121,710,144,207,246,39
django-tastypie--django-tastypie,3091,1072,1,1,0,1,413,1908,0,0,153,13928,3745,192,246,300,54
dlitz--pycrypto,1250,311,1,1,0,0,125,2892,0,0,191,36805,13001,128,219,252,33
dnouri--nolearn,735,213,1,1,1,0,31,752,0,0,27,3733,748,17,43,49,6
Dobiasd--articles,1082,60,1,1,1,1,0,488,0,0,9,1358,3,6,23,26,3
docker--compose,8419,1289,1,1,1,0,726,1868,0,0,196,18935,1090,283,235,313,78
docker--docker-py,1775,691,1,1,0,0,136,1108,0,0,103,14060,3466,47,134,150,16
docker--docker-registry,2629,846,1,1,0,0,178,928,0,0,99,7308,1079,154,147,186,39
docopt--docopt,4734,379,1,1,0,0,176,192,0,0,24,1082,530,5,29,31,2
donnemartin--awesome-aws,3562,240,1,1,1,0,16,252,0,0,29,1659,201,12,34,39,5
donnemartin--data-science-ipython-notebooks,6497,1492,1,1,1,0,4,28636,0,0,36,3919,1658,116,156,195,39
donnemartin--dev-setup,2330,394,1,1,1,0,15,440,0,0,20,1941,2647,36,30,40,10
donnemartin--gitsome,4371,140,1,1,1,0,20,1824,0,0,147,18538,8669,48,160,174,14
donnemartin--haxor-news,1992,79,1,1,1,0,18,496,0,0,57,3540,1541,20,64,71,7
donnemartin--interactive-coding-challenges,2734,375,1,1,1,0,3,3392,0,0,63,2164,33,191,236,302,66
donnemartin--saws,3023,114,1,1,1,0,21,468,0,0,51,2703,1645,17,67,74,7
doraemonext--wechat-python-sdk,1204,459,1,1,1,0,33,896,0,0,73,5251,1807,73,105,126,21
douban--dpark,1955,448,1,1,1,0,11,1444,0,0,68,12563,889,57,97,116,19
dpkp--kafka-python,1089,452,1,1,1,0,62,1704,30,0,125,16555,4476,119,188,225,37
drduh--macOS-Security-and-Privacy-Guide,4975,337,1,1,0,0,1,500,0,0,2,1124,15,0,8,8,0
DrkSephy--django-hackathon-starter,843,145,1,1,1,0,8,492,0,0,65,4669,382,43,77,88,11
dropbox--changes,734,48,1,1,0,0,14,83656,0,0,5436,547349,95588,15612,9066,10815,1749
dropbox--pyston,4049,278,1,1,1,0,112,57252,1236,0,3365,831986,161724,983,4287,4503,216
dschep--ntfy,2628,94,1,1,0,0,23,2496,0,0,43,2528,473,12,60,65,5
DTVD--rainbowstream,1940,192,1,1,1,1,64,4916,0,0,21,5221,925,12,36,41,5
dyve--django-bootstrap3,1552,514,1,1,1,0,2,364,0,0,42,2448,836,28,60,69,9
dz0ny--leapcast,1333,173,1,0,0,0,4,108,0,0,13,984,28,8,17,20,3
dzhibas--SublimePrettyJson,1073,103,1,1,1,0,19,152,0,0,11,1551,569,4,18,20,2
earle--django-bootstrap,764,115,1,1,1,0,2,100,0,0,14,322,65,11,20,24,4
eastlakeside--interpy-zh,1637,361,1,1,0,1,5,852,0,0,110,2556,48,75,117,150,33
EasyEngine--easyengine,1032,264,1,1,1,0,214,1160,0,0,114,11459,2628,53,141,158,17
editorconfig--editorconfig-vim,1108,50,1,1,1,0,12,276,0,2,23,1600,1001,26,38,47,9
edx--edx-platform,2841,1696,1,0,1,1,153,130420,0,0,4957,708541,214479,10566,7151,8963,1812
egrcc--zhihu-python,1483,757,1,1,1,0,24,4872,0,0,431,14220,317,22,862,870,8
elastic--curator,1314,228,1,1,1,0,16,1168,42,0,84,11265,1783,48,119,136,17
elastic--elasticsearch-dsl-py,993,236,1,1,1,0,34,432,0,0,42,4891,646,9,56,60,4
elastic--elasticsearch-py,995,389,1,1,1,0,20,548,0,0,43,3489,3011,23,60,69,9
eliangcs--http-prompt,5735,183,1,1,1,1,17,576,0,0,31,3595,287,10,40,44,4
eliben--pycparser,809,192,1,1,1,0,12,1148,0,0,57,9612,3585,56,156,173,17
Eloston--ungoogled-chromium,2469,72,1,1,1,0,40,2092,0,0,28,2062,881,111,147,175,28
elvanderb--TCP-32764,1233,229,1,1,1,0,5,3180,0,0,3,275,51,0,6,6,0
emirozer--fake2db,1680,77,1,1,1,0,0,1072,0,0,13,1561,28,4,19,21,2
emre--storm,2632,113,1,1,1,1,11,556,0,0,25,2523,363,81,50,71,21
Emsu--prophet,834,72,1,1,1,0,3,384,0,0,23,1052,362,28,44,54,10
equinusocio--material-theme,8024,615,1,1,0,1,1,20292,116,0,78,7318,174,127,3524,3567,43
errbotio--errbot,1006,227,1,1,1,0,58,3356,0,0,131,13641,3323,170,284,335,51
etianen--django-reversion,1671,331,1,1,1,0,17,720,0,0,40,2749,418,205,108,158,50
etsy--logster,1783,267,1,1,1,0,5,216,0,0,33,1532,309,19,39,47,8
etsy--skyline,1786,264,1,1,1,0,53,1252,0,0,29,1880,312,45,40,53,13
eudicots--Cactus,2852,279,1,1,1,0,96,1528,0,0,137,19686,3843,192,173,217,44
euske--pdfminer,1771,491,1,1,1,0,112,12644,0,0,46,13112,925,16,107,114,7
evhub--coconut,776,26,1,1,0,1,18,700,0,0,36,7229,854,54,61,76,15
EvilCult--Video-Downloader,764,145,1,1,1,1,8,168,0,0,15,1304,15,4,20,22,2
evonove--django-oauth-toolkit,857,261,1,1,0,0,98,664,0,0,68,4625,1114,45,107,122,15
explosion--spaCy,2803,329,1,1,0,0,52,176248,0,0,317,54989,6048,290,571,651,80
fabianp--memory_profiler,859,117,1,1,1,0,29,192,16,0,25,1464,332,4,29,31,2
fabric--fabric,7794,1304,0,1,0,0,312,1124,0,0,78,7269,4308,59,129,146,17
fabtools--fabtools,1044,204,1,1,1,0,114,928,0,0,110,5881,3463,24,184,192,8
facebookarchive--huxley,3938,296,1,1,1,0,43,204,0,0,19,741,135,13,27,32,5
facebookarchive--python-instagram,1543,747,1,0,1,0,99,648,0,0,39,11045,27,8,53,57,4
facebookarchive--redis-faina,1081,125,1,0,1,0,3,24,0,0,3,277,14,0,4,4,0
facebook--augmented-traffic-control,3226,459,1,1,1,1,13,2132,0,0,121,31817,10250,222,162,214,52
facebook--chisel,5345,452,1,1,1,0,23,176,0,0,21,2326,263,2,23,24,1
facebook--codemod,1138,105,1,1,1,0,9,80,0,0,6,683,311,2,7,8,1
facebook--PathPicker,3065,186,1,1,1,1,3,1200,0,0,36,3432,612,64,110,127,17
facelessuser--BracketHighlighter,1405,225,1,1,1,1,0,988,0,0,56,5915,786,21,136,145,9
faif--python-patterns,9673,2312,1,1,1,0,6,352,0,0,51,2452,778,0,54,54,0
fail2ban--fail2ban,1753,402,1,1,0,0,230,2644,0,50,94,11850,4688,155,443,478,35
falconry--falcon,3331,386,1,1,1,0,148,1588,0,0,112,8844,5452,106,167,196,29
Fantomas42--django-blog-zinnia,1294,562,0,1,0,0,10,4360,0,0,255,20440,3458,518,388,504,116
fastmonkeys--stellar,3343,95,1,1,0,0,15,92,0,0,12,896,22,4,15,17,2
fchollet--deep-learning-models,1069,129,1,1,1,0,8,84,0,0,9,1177,76,0,10,10,0
fchollet--keras,9310,2934,1,1,1,0,1617,1900,0,0,161,29166,2263,83,169,195,26
fengsp--plan,931,66,1,1,1,0,1,736,0,0,30,1706,622,44,57,71,14
feross--SpoofMAC,1802,174,1,1,1,0,0,72,0,0,7,585,216,6,9,12,3
fivesheep--chnroutes,2109,468,1,1,1,0,49,60,0,0,8,405,76,8,9,12,3
flask-admin--flask-admin,1949,657,1,1,1,0,167,6992,0,49,266,38689,5874,844,499,695,196
flask-restful--flask-restful,2317,469,1,1,1,0,59,596,0,0,43,4675,907,43,65,79,14
Flolagale--mailin,1569,105,1,1,1,0,46,496,6,0,32,5000,2491,17,38,45,7
fogleman--Minecraft,3106,714,1,1,1,0,25,52,0,0,2,509,304,0,4,4,0
formspree--formspree,933,96,1,0,1,0,7,3064,0,0,101,11068,1193,108,390,419,29
frappe--erpnext,1570,877,1,1,1,1,921,159188,0,0,2653,270701,7356,3632,4348,5044,696
fraser-hemp--gradify,1410,77,1,1,1,0,17,28,0,0,3,473,47,0,3,3,0
freedomofpress--securedrop,1806,316,1,1,1,0,226,15460,0,0,206,11527,1612,681,421,558,137
fritzy--SleekXMPP,977,252,1,1,1,1,101,4704,0,0,414,29445,16927,408,469,574,105
fuchsia-mirror--fuchsia,1017,127,1,0,1,0,4,16,0,0,,,,0,3,3,0
fugue--credstash,805,79,1,1,1,0,15,100,0,0,7,911,27,2,12,13,1
fxsjy--jieba,6451,2021,1,1,1,0,221,38936,40,0,60,918595,147,18,73,80,7
gabrielfalcao--HTTPretty,1287,190,1,1,1,1,117,472,0,0,43,5287,1060,39,58,71,13
gabrielfalcao--lettuce,1038,293,1,1,1,1,90,84208,0,0,2346,229767,63386,32142,7459,10812,3353
Gallopsled--pwntools,1871,403,1,1,0,0,27,4,0,0,,,,0,0,0,0
gaubert--gmvault,1297,128,1,1,1,1,80,3520,0,0,66,9868,3547,89,115,137,22
gawel--pyquery,1053,98,1,1,0,0,41,292,0,0,21,2476,967,6,42,45,3
gbeced--pyalgotrade,937,463,1,1,1,1,17,27704,0,45,194,23854,6255,77,384,412,28
geekan--scrapy-examples,1154,509,1,1,1,0,4,57940,0,0,134,246346,915,279,246,335,89
geekcomputers--Python,1416,1333,1,1,1,0,33,212,0,0,44,1267,300,2,47,48,1
gelstudios--gitfiti,2906,243,1,1,1,0,13,72,0,0,4,445,27,2,9,10,1
geopy--geopy,1252,303,0,1,0,0,72,516,31,0,66,5567,2424,12,73,78,5
georgebrock--1pass,878,44,1,1,1,0,21,472,0,0,14,3883,40,29,29,37,8
GetBlimp--django-rest-framework-jwt,854,200,1,1,1,1,57,216,0,0,23,1514,279,23,35,43,8
getlogbook--logbook,977,124,1,1,1,0,16,1024,0,0,78,6504,1974,23,114,123,9
getnikola--nikola,1111,283,1,1,0,0,90,14264,0,0,751,128243,15733,675,1269,1409,140
getpelican--pelican-plugins,725,605,1,1,0,0,194,4292,0,0,348,15257,2322,510,485,670,185
getredash--redash,2666,494,1,1,0,1,153,3712,0,0,361,32995,1221,350,433,517,84
getsentry--raven-python,1033,634,1,1,0,0,112,1664,0,0,154,9211,1819,287,227,303,76
getsentry--responses,1349,123,1,1,0,0,46,72,0,0,5,617,37,0,10,10,0
getsentry--sentry,10833,1279,1,1,0,0,439,31172,0,0,1966,242339,15167,2521,2395,2873,478
gevent--gevent,3030,638,1,1,1,0,13,13104,0,58,482,203096,36586,145,803,843,40
giampaolo--psutil,2012,346,1,1,0,0,97,3240,0,0,92,25308,5635,54,116,132,16
git-cola--git-cola,875,239,1,1,0,0,69,4408,29,0,157,23169,2837,124,274,308,34
gitpython-developers--GitPython,1199,320,1,1,0,1,34,2084,0,11,74,11289,5890,50,153,169,16
gleitz--howdoi,4667,442,1,1,1,0,2,60,0,0,5,372,20,2,10,11,1
gmate--gmate,1046,155,0,1,0,0,31,4768,0,0,331,38752,8537,729,536,679,143
gnemoug--distribute_crawler,1833,1148,1,1,1,0,18,12980,0,0,29,1708,561,122,982,1008,26
goldsmith--Wikipedia,1191,249,1,1,1,0,55,232,0,0,15,1177,233,24,25,32,7
gongjianhui--AppleDNS,2227,322,1,1,1,0,8,64,0,0,10,1035,2,0,10,10,0
GoogleCloudPlatform--PerfKitBenchmarker,720,176,1,1,1,1,146,3608,0,0,353,32864,14158,172,425,476,51
google--enjarify,1648,304,0,1,0,0,7,2040,0,0,34,69333,807,18,40,46,6
google--google-api-python-client,1223,566,1,1,0,1,84,39888,0,0,1514,506099,5972,136,1615,1660,45
google--grr,1568,281,1,1,0,1,95,43016,0,0,1461,193251,44142,756,1691,1849,158
google--nogotofail,1946,258,0,1,0,0,25,1128,0,0,129,9773,1779,228,158,201,43
google--prettytensor,750,72,0,1,0,0,13,956,0,0,44,7142,2844,7,48,51,3
google--pyringe,1373,52,1,1,0,0,12,204,0,0,16,2348,814,8,19,22,3
google--roboto,2504,212,0,1,0,0,66,39704,0,0,103,14757,1283,79,7160,7183,23
google--sanitizers,888,117,0,1,1,1,175,540,0,0,27,2041,324,55,37,54,17
google--yapf,3893,266,1,1,1,0,62,696,0,0,48,6573,5586,9,59,63,4
gorakhargosh--watchdog,2275,306,1,1,1,1,108,644,0,0,65,5893,2685,35,87,99,12
gpjt--webgl-lessons,849,680,1,1,1,0,3,6660,0,0,30,8095,313,40,121,141,20
graphific--DeepDreamVideo,1670,218,1,1,1,0,11,41868,0,0,5,647,58,2,10,11,1
graphite-project--carbon,978,391,1,1,0,0,106,608,0,0,65,6204,693,61,88,106,18
graphite-project--whisper,736,251,1,1,0,0,23,180,0,0,18,2289,382,4,20,22,2
graphql-python--graphene,1093,125,1,1,1,0,55,620,0,0,85,5961,673,66,120,141,21
gratipay--gratipay.com,970,307,1,1,0,0,462,29148,0,0,292,31014,4537,301,602,687,85
gregmalcolm--python_koans,2688,1486,1,1,1,0,8,824,0,0,130,5978,1342,50,159,174,15
gregs1104--pgtune,718,63,1,1,1,0,13,236,0,0,,,,0,12,12,0
groveco--django-sql-explorer,1106,92,1,1,1,0,21,516,0,0,50,3287,109,27,61,70,9
gruns--furl,958,62,1,1,1,0,1,212,0,0,11,3181,852,4,13,15,2
Guake--guake,1386,334,1,1,0,0,237,2452,0,7,47,5542,1436,89,125,151,26
guillermooo--Vintageous,1461,128,1,1,1,0,229,1896,0,0,186,20329,2314,41,268,283,15
gunthercox--ChatterBot,1750,480,1,1,1,0,33,5192,0,0,201,22868,3167,208,266,321,55
gurgeh--selfspy,1626,165,1,1,1,1,50,188,0,0,14,1830,200,2,19,20,1
gutomaia--pyNES,941,89,1,1,1,1,17,956,0,0,106,8644,414,26,129,138,9
hackappcom--ibrute,1099,417,1,1,1,0,1,40,0,0,3,315,132,0,5,5,0
HackathonHackers--programming-ebooks,1202,1000,1,0,1,0,4,321348,0,0,12,529,152,78,125,147,22
halgari--clojure-py,788,73,1,1,1,1,35,4,0,0,,,,0,0,0,0
hanc00l--wooyun_public,1571,780,1,1,1,0,20,2416,0,0,39,10528,527,90,53,75,22
hannes-brt--hebel,1148,109,1,1,1,0,3,756,0,0,58,7858,3445,18,73,80,7
harelba--q,3988,186,1,1,1,1,42,348,4,8,9,2770,212,10,27,32,5
hayaku--hayaku,860,52,1,1,1,0,111,240,0,0,14,2935,193,4,24,26,2
hellerve--programming-talks,971,88,1,1,1,0,2,76,0,0,2,693,6,0,2,2,0
HelloZeroNet--ZeroNet,5411,604,1,1,1,0,199,7440,0,0,320,38472,4789,381,404,497,93
hephaest0s--usbkill,1745,323,1,1,1,0,9,5088,0,0,6,458,170,6,11,14,3
hexahedria--biaxial-rnn-music-composition,1012,172,1,1,1,0,4,68,0,0,11,560,87,0,12,12,0
hhatto--autopep8,1518,122,1,1,1,0,33,968,78,0,72,11758,6231,17,87,93,6
hickford--MechanicalSoup,1437,77,1,1,1,0,9,96,0,0,12,701,230,6,15,18,3
HIPS--autograd,1074,134,1,1,1,0,22,3108,0,0,80,6790,511,23,98,107,9
home-assistant--home-assistant,4472,1163,1,1,0,0,328,14928,0,0,854,97327,16507,359,988,1079,91
honza--vim-snippets,2021,1129,1,1,1,0,26,1112,0,0,6,311,36,16,181,188,7
houtianze--bypy,2243,640,1,1,1,0,74,572,11,0,12,4403,535,9,22,25,3
huhamhire--huhamhire-hosts,1445,335,1,1,0,1,58,1572,0,12,40,9398,2379,44,82,97,15
hyde--hyde,1338,222,1,1,1,0,62,3276,0,0,158,15137,4474,390,250,329,79
hylang--hy,1559,201,1,1,1,0,191,1400,0,0,60,5103,1288,121,172,212,40
hyperopt--hyperopt,974,240,1,1,1,1,108,548,0,0,44,8299,1929,16,50,56,6
hypothesis--h,735,159,1,1,1,0,90,6808,0,0,486,38796,6279,362,648,744,96
HypothesisWorks--hypothesis-python,1605,146,1,1,1,0,83,1744,0,0,191,15330,4278,92,236,265,29
hzlzh--AlfredWorkflow.com,1457,331,1,1,0,0,5,278548,0,0,3860,741899,98651,15044,16352,18251,1899
i2y--mochi,859,30,1,1,1,0,14,660,0,8,34,7487,358,25,92,102,10
iambus--xunlei-lixian,1922,413,1,1,1,0,193,460,0,0,72,5412,186,21,80,88,8
iambus--youku-lixian,723,265,1,1,1,0,50,124,0,0,19,2013,100,0,20,20,0
ianmiell--shutit,1128,57,1,1,1,1,4,620,0,0,23,7743,10087,8,29,33,4
iBaa--PlexConnect,1705,649,1,1,1,0,108,2032,0,0,148,12099,1222,187,251,301,50
ibab--tensorflow-wavenet,1527,210,1,1,1,0,28,228,5,0,14,1594,165,8,18,22,4
idank--explainshell,3457,260,1,1,1,0,45,2488,0,0,57,30167,2518,58,88,105,17
idan--oauthlib,1249,270,1,1,1,0,76,1240,0,0,95,8001,4872,109,161,190,29
IDSIA--brainstorm,1199,118,1,1,1,0,30,1056,0,0,103,12131,3322,35,129,141,12
imwilsonxu--fbone,1295,229,1,1,1,0,23,256,0,0,35,1406,195,53,43,58,15
insanum--gcalcli,981,137,1,1,1,0,43,1776,0,0,3,2447,175,2,11,12,1
ipython--ipython,10437,3073,1,1,1,0,993,10524,0,0,350,35459,19758,231,527,590,63
IronLanguages--main,976,336,1,1,1,0,718,410112,0,0,16355,2402198,460634,26713,23371,26284,2913
isnowfy--snownlp,1552,448,1,1,1,0,4,56420,0,0,21,4331,25,26,38,47,9
isocpp--CppCoreGuidelines,12279,1422,1,1,1,1,124,11288,0,0,9,16418,2475,19,24,31,7
i-tu--Hasklig,1835,50,1,1,1,0,41,28892,0,0,6,414,33,96,6196,6228,32
ivanov--vim-ipython,748,110,1,1,0,0,69,84,2,0,4,601,244,7,6,9,3
JackStouffer--Flask-Foundation,922,99,1,1,1,1,1,536,0,0,25,585,105,40,33,44,11
jacobian-archive--djangobook.com,1099,416,1,0,1,0,60,3672,0,0,11,527,152,35,92,104,12
Jahaja--psdash,1834,222,1,1,1,1,6,1504,0,0,38,3481,80,31,59,69,10
JakeWharton--pidcat,2477,291,1,1,0,0,41,788,0,0,3,378,19,4,6,8,2
jamesmawm--High-Frequency-Trading-Model-with-IB,1033,257,1,1,1,0,2,1100,0,0,9,605,71,8,18,22,4
jaredks--rumps,1516,85,1,1,1,0,35,304,0,0,17,1186,549,9,45,49,4
jarun--Buku,763,51,1,1,1,0,2,268,0,0,9,2992,375,15,17,23,6
jarun--googler,829,99,1,1,1,0,1,232,0,0,8,1788,852,17,14,21,7
jasperproject--jasper-client,3155,782,1,1,1,0,103,728,0,0,41,3324,888,17,55,62,7
JasperSnoek--spearmint,746,196,1,1,1,0,36,1692,0,0,86,29201,5262,77,102,122,20
jayfk--statuspage,3346,119,1,1,1,0,22,1876,0,0,13,1225,451,11,25,30,5
jazzband--django-admin2,923,141,1,1,0,0,48,664,0,0,59,3582,549,85,80,101,21
jazzband--django-debug-toolbar,3871,700,1,1,1,1,43,1588,0,0,96,5367,758,267,164,230,66
jazzband--django-pipeline,1080,284,1,1,0,0,99,672,0,0,84,2934,357,116,128,158,30
jborg--attic,951,97,1,1,0,0,193,528,0,0,44,6562,846,21,58,65,7
